user_name,rating,date,review_text,likes,app_version,word_count,char_count,year_month,is_duplicate,sentiment,sentiment_encoded,review_clean,review_tokens
Pengguna Google,3,2025-11-26 18:59:41,"ini gimana masuknya, saya lupa kata sandi.",0,2.0.6,7,42,2025-11,False,Netral,1,bagaimana masuknya lupa kata sandi,"['bagaimana', 'masuknya', 'lupa', 'kata', 'sandi']"
Pengguna Google,5,2025-07-02 11:35:05,bagus bs diakses dmn aja,0,2.0.3,5,24,2025-07,False,Positif,2,bagus diakses dimana saja,"['bagus', 'diakses', 'dimana', 'saja']"
Pengguna Google,3,2025-12-30 17:08:49,aplikasi gaje,0,2.0.6,2,13,2025-12,False,Netral,1,aplikasi gaje,"['aplikasi', 'gaje']"
Pengguna Google,3,2022-06-03 13:44:15,"Mantap malah lebih bagus app dari pada pake web, makasi banyak ya djp",0,1.1.0,13,69,2022-06,False,Netral,1,mantap malah bagus aplikasi pakai web makasi banyak djp,"['mantap', 'malah', 'bagus', 'aplikasi', 'pakai', 'web', 'makasi', 'banyak', 'djp']"
wahyu saragih,1,2021-11-05 16:01:15,ga bisa login,2,1.0,3,13,2021-11,True,Negatif,0,tidak login,"['tidak', 'login']"
Pengguna Google,3,2025-01-26 06:44:47,"Sekelas Pemerintah, Sistemnya seburik ini 🗿🗿🗿",0,2.0.3,6,45,2025-01,False,Netral,1,sekelas pemerintah sistemnya seburik,"['sekelas', 'pemerintah', 'sistemnya', 'seburik']"
Pengguna Google,5,2025-09-26 14:37:14,saya simpulkan dari komentar yang bintang 1 sampe 5...ini apk SAMPAH,0,unknown,11,68,2025-09,False,Positif,2,simpulkan komentar bintang sampe aplikasi sampah,"['simpulkan', 'komentar', 'bintang', 'sampe', 'aplikasi', 'sampah']"
adel aten,3,2025-01-03 11:01:25,"Stuck Di ""Selanjutnya""",0,2.0.2,3,22,2025-01,False,Netral,1,stuck selanjutnya,"['stuck', 'selanjutnya']"
Pengguna Google,1,2024-01-24 10:11:08,Kode OTP ga muncul muncul terus,0,1.2.5,6,31,2024-01,False,Negatif,0,kode otp tidak muncul muncul terus,"['kode', 'otp', 'tidak', 'muncul', 'muncul', 'terus']"
Pengguna Google,5,2024-01-17 09:03:23,"Min, data alamat kok nggak bisa diganti, padahal sudah pindah alamat 😂😂😂",0,unknown,12,72,2024-01,False,Positif,2,min data alamat kok tidak diganti padahal pindah alamat,"['min', 'data', 'alamat', 'kok', 'tidak', 'diganti', 'padahal', 'pindah', 'alamat']"
Pengguna Google,5,2023-05-26 18:36:17,Baik,0,1.1.0,1,4,2023-05,True,Positif,2,baik,['baik']
Pengguna Google,3,2024-08-05 18:33:14,"Yang anehnya aplikasi ini.. sudah masuk aplikasi trus keluar mau masuk dengan kata sandi yang benar dan no npwp benar,, tapi bilangnya EROR",0,unknown,23,139,2024-08,False,Netral,1,anehnya aplikasi masuk aplikasi terus keluar mau masuk kata sandi benar nomor npwp benar tapi bilangnya eror,"['anehnya', 'aplikasi', 'masuk', 'aplikasi', 'terus', 'keluar', 'mau', 'masuk', 'kata', 'sandi', 'benar', 'nomor', 'npwp', 'benar', 'tapi', 'bilangnya', 'eror']"
Pengguna Google,5,2024-02-22 23:27:04,Bagus,0,1.3.0,1,5,2024-02,True,Positif,2,bagus,['bagus']
Pengguna Google,3,2022-03-27 22:37:17,Ujung2nya lapor online via web. 😄,0,unknown,6,33,2022-03,False,Netral,1,ujungnya lapor online via web,"['ujungnya', 'lapor', 'online', 'via', 'web']"
Pengguna Google,1,2024-07-07 08:54:23,"Mau login via NPWP kata sandi selalu salah padahal udah bener, mau lupa kata sandi jaringan selalu di putus? Aplikasi apa ini? Pajangan doang di Play Store? Biar bukti kalo Indonesia bisa bikin aplikasi? Padahal isinya? HTML WKWKWK",0,unknown,38,231,2024-07,False,Negatif,0,mau login via npwp kata sandi selalu salah padahal bener mau lupa kata sandi jaringan selalu putus aplikasi apa pajangan saja play store biar bukti kalo indonesia bikin aplikasi padahal isinya html wkwkwk,"['mau', 'login', 'via', 'npwp', 'kata', 'sandi', 'selalu', 'salah', 'padahal', 'bener', 'mau', 'lupa', 'kata', 'sandi', 'jaringan', 'selalu', 'putus', 'aplikasi', 'apa', 'pajangan', 'saja', 'play', 'store', 'biar', 'bukti', 'kalo', 'indonesia', 'bikin', 'aplikasi', 'padahal', 'isinya', 'html', 'wkwkwk']"
Pengguna Google,1,2025-03-03 20:07:22,"Konfirmasi sangat lambat verifikasi email masuknya 1 jam Mau lapor bayar pajak yg lapor malah dipersulit Kalok gak bayar pajak didenda Serba salah, sangat tidak membantu",0,2.0.3,26,169,2025-03,False,Negatif,0,konfirmasi sangat lambat verifikasi email masuknya jam mau lapor bayar pajak lapor malah dipersulit kalok tidak bayar pajak didenda serba salah sangat tidak membantu,"['konfirmasi', 'sangat', 'lambat', 'verifikasi', 'email', 'masuknya', 'jam', 'mau', 'lapor', 'bayar', 'pajak', 'lapor', 'malah', 'dipersulit', 'kalok', 'tidak', 'bayar', 'pajak', 'didenda', 'serba', 'salah', 'sangat', 'tidak', 'membantu']"
Pengguna Google,3,2022-11-25 15:40:11,kalau membantu saya tambahin,0,1.1.0,4,28,2022-11,False,Netral,1,membantu tambahin,"['membantu', 'tambahin']"
Pengguna Google,1,2024-03-28 12:51:36,Banyak kekurangan,0,1.4.0,2,17,2024-03,False,Negatif,0,banyak kekurangan,"['banyak', 'kekurangan']"
Pengguna Google,1,2024-11-21 00:13:57,Ada oknum pegawai yg tdk bertanggung jawab,0,unknown,7,42,2024-11,False,Negatif,0,oknum pegawai tidak bertanggung jawab,"['oknum', 'pegawai', 'tidak', 'bertanggung', 'jawab']"
Pengguna Google,1,2025-03-12 09:41:52,Awas ri ati2,0,2.0.3,3,12,2025-03,False,Negatif,0,awas ri ati,"['awas', 'ri', 'ati']"
Pengguna Google,1,2025-02-26 07:18:00,"Aplikasi ini gunanya untuk mempermudah, kenapa waktu login saja kode otp tidak di kirim kirim,gimana saya mau lapor bung,pengurus nya tidur apa!!",0,2.0.3,22,145,2025-02,False,Negatif,0,aplikasi gunanya mempermudah kenapa waktu login saja kode otp tidak kirim kirim bagaimana mau lapor bung pengurus tidur apa,"['aplikasi', 'gunanya', 'mempermudah', 'kenapa', 'waktu', 'login', 'saja', 'kode', 'otp', 'tidak', 'kirim', 'kirim', 'bagaimana', 'mau', 'lapor', 'bung', 'pengurus', 'tidur', 'apa']"
Pengguna Google,3,2024-11-20 17:36:18,Saya kasih bintang 3 dlu,0,1.4.0,5,24,2024-11,False,Netral,1,kasih bintang dlu,"['kasih', 'bintang', 'dlu']"
Pengguna Google,1,2025-09-17 20:25:56,"Tolong dong, baik web mau pun apk nya bnrin lg, mau daftar NPWP online bagian kolom kerjaan perlu verif orang ketiga itu mksdnya gmn sih anjir, mau verif no hp jg kodenya kg dikirim², 1 jam an di kerjain web yg bnyk minusnya ini wkwkwkkw. Daftar ACC di apk jg ampasss, ngga bisa samsek, bilangnya koneksi terganggu lah, awalnya mikir siapa tau emng wifi nya LG lag, beli kuota lah, sama aja anjir wkwkwk, pdhl gw mau wifi/kuota di pake buat yg lain lancar² aja, emng programnya aja yg AMPASSS",110,2.0.6,90,492,2025-09,False,Negatif,0,tolong baik web mau pun aplikasi bnrin lagi mau daftar npwp online bagian kolom kerjaan perlu verif orang ketiga mksdnya bagaimana anjir mau verif nomor handphone kodenya kg dikirim jam an kerjain web banyak minusnya wkwkwkkw daftar acc aplikasi ampasss tidak samsek bilangnya koneksi terganggu awalnya mikir siapa tahu emng wifi lagi lag beli kuota sama saja anjir wkwkwk pdhl gw mau wifi kuota pakai lain lancar saja emng programnya saja ampasss,"['tolong', 'baik', 'web', 'mau', 'pun', 'aplikasi', 'bnrin', 'lagi', 'mau', 'daftar', 'npwp', 'online', 'bagian', 'kolom', 'kerjaan', 'perlu', 'verif', 'orang', 'ketiga', 'mksdnya', 'bagaimana', 'anjir', 'mau', 'verif', 'nomor', 'handphone', 'kodenya', 'kg', 'dikirim', 'jam', 'an', 'kerjain', 'web', 'banyak', 'minusnya', 'wkwkwkkw', 'daftar', 'acc', 'aplikasi', 'ampasss', 'tidak', 'samsek', 'bilangnya', 'koneksi', 'terganggu', 'awalnya', 'mikir', 'siapa', 'tahu', 'emng', 'wifi', 'lagi', 'lag', 'beli', 'kuota', 'sama', 'saja', 'anjir', 'wkwkwk', 'pdhl', 'gw', 'mau', 'wifi', 'kuota', 'pakai', 'lain', 'lancar', 'saja', 'emng', 'programnya', 'saja', 'ampasss']"
Pengguna Google,5,2022-03-30 10:22:15,Aduh kmha ie teh,0,1.1.0,4,16,2022-03,False,Positif,2,aduh kmha ie teh,"['aduh', 'kmha', 'ie', 'teh']"
Pengguna Google,3,2025-01-07 14:29:53,Kok ga ada fitur efin nya yaa,0,2.0.2,7,29,2025-01,False,Netral,1,kok tidak fitur efin,"['kok', 'tidak', 'fitur', 'efin']"
Ecep Cahyudin,5,2023-03-20 09:27:08,Aplikasinya sangat membantu. Lapor pajak bisa dilakukan menggunakan hp sambil rebahan. Terima kasih.,1,1.1.0,13,100,2023-03,False,Positif,2,aplikasinya sangat membantu lapor pajak dilakukan menggunakan handphone sambil rebahan terima kasih,"['aplikasinya', 'sangat', 'membantu', 'lapor', 'pajak', 'dilakukan', 'menggunakan', 'handphone', 'sambil', 'rebahan', 'terima', 'kasih']"
Pengguna Google,1,2025-01-02 16:07:29,Apk busuk jangan didonlot,0,2.0.1,4,25,2025-01,False,Negatif,0,aplikasi busuk jangan didonlot,"['aplikasi', 'busuk', 'jangan', 'didonlot']"
Pengguna Google,5,2025-01-04 21:20:56,Aplikasi yg bagus sangat membantu.. Semoga sukses selalu bintang 5,0,unknown,10,66,2025-01,False,Positif,2,aplikasi bagus sangat membantu semoga sukses selalu bintang,"['aplikasi', 'bagus', 'sangat', 'membantu', 'semoga', 'sukses', 'selalu', 'bintang']"
Pengguna Google,1,2025-04-23 02:25:34,kaga bisa next trus harus gimma,0,2.0.4,6,31,2025-04,False,Negatif,0,tidak next terus harus gimma,"['tidak', 'next', 'terus', 'harus', 'gimma']"
Pengguna Google,5,2024-12-17 09:12:29,sangat membantu,0,unknown,2,15,2024-12,True,Positif,2,sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2023-06-25 19:55:37,Good aplikation,0,1.2.3,2,15,2023-06,False,Positif,2,good aplikation,"['good', 'aplikation']"
Pengguna Google,1,2025-12-27 12:16:44,"lupa sandi disuruh isi email gagal terus jelas2 sudah ada email saya disana. trus pilih opsi nomer hp, berhasil trus katanya link reset pasword udh dikirim ke email. di cek di email ga ada. anehh",0,unknown,35,195,2025-12,False,Negatif,0,lupa sandi disuruh isi email gagal terus jelas email disana terus pilih opsi nomer handphone berhasil terus katanya link reset pasword dikirim email cek email tidak anehh,"['lupa', 'sandi', 'disuruh', 'isi', 'email', 'gagal', 'terus', 'jelas', 'email', 'disana', 'terus', 'pilih', 'opsi', 'nomer', 'handphone', 'berhasil', 'terus', 'katanya', 'link', 'reset', 'pasword', 'dikirim', 'email', 'cek', 'email', 'tidak', 'anehh']"
Pengguna Google,3,2023-02-27 21:34:16,Kenapa ga bisa login di apk maupun di DJP onlin selalu error jadi gabisa lapor spt,0,1.1.0,16,82,2023-02,False,Netral,1,kenapa tidak login aplikasi maupun djp onlin selalu error jadi tidak lapor spt,"['kenapa', 'tidak', 'login', 'aplikasi', 'maupun', 'djp', 'onlin', 'selalu', 'error', 'jadi', 'tidak', 'lapor', 'spt']"
Pengguna Google,1,2025-10-03 18:37:55,aplikasih busuk,0,unknown,2,15,2025-10,False,Negatif,0,aplikasih busuk,"['aplikasih', 'busuk']"
Supriyadi Permana,1,2024-09-09 19:47:33,Gk bisa dibuka apknya error harus di-update padahal baru instal malah restart terus gk niat bikin apk yah,0,unknown,18,105,2024-09,False,Negatif,0,tidak dibuka apknya error harus update padahal baru instal malah restart terus tidak niat bikin aplikasi,"['tidak', 'dibuka', 'apknya', 'error', 'harus', 'update', 'padahal', 'baru', 'instal', 'malah', 'restart', 'terus', 'tidak', 'niat', 'bikin', 'aplikasi']"
Pengguna Google,3,2023-03-28 15:45:01,"tak kira dengan adanya online, malah mudah, yg ada mumet otak rek, pusing pusing gusti 🤦‍♀️🤦‍♀️🤦‍♀️",0,1.2.0,16,99,2023-03,False,Netral,1,tak kira adanya online malah mudah mumet otak rek pusing pusing gusti,"['tak', 'kira', 'adanya', 'online', 'malah', 'mudah', 'mumet', 'otak', 'rek', 'pusing', 'pusing', 'gusti']"
Pengguna Google,3,2021-10-13 23:11:55,"Dear Admin Developer, kenapa nama jalan & dusun di E-NPWP beda dengan NPWP yg didapatkan dari print di KPP Pratama ya?",0,1.0,21,118,2021-10,False,Netral,1,dear admin developer kenapa nama jalan dusun npwp beda npwp didapatkan print kpp pratama,"['dear', 'admin', 'developer', 'kenapa', 'nama', 'jalan', 'dusun', 'npwp', 'beda', 'npwp', 'didapatkan', 'print', 'kpp', 'pratama']"
Pengguna Google,5,2022-10-10 10:44:12,Bagus,0,1.1.0,1,5,2022-10,True,Positif,2,bagus,['bagus']
Pengguna Google,1,2026-04-18 12:39:55,"bagaimana mau bayar pajak ini, semua serba sulit, link onlinenya eror, serasa kemampuan th 2010, ini perlu IT yang kemampuan standarlah biar enggak ketinggalan amat, ini kayak orang yang enggak paham di suruh urus beginian ya jelas semuanya pada enggak bisa",0,unknown,41,257,2026-04,False,Negatif,0,bagaimana mau bayar pajak semua serba sulit link onlinenya eror serasa kemampuan th perlu it kemampuan standarlah biar tidak ketinggalan amat kayak orang tidak paham suruh urus beginian jelas semuanya tidak,"['bagaimana', 'mau', 'bayar', 'pajak', 'semua', 'serba', 'sulit', 'link', 'onlinenya', 'eror', 'serasa', 'kemampuan', 'th', 'perlu', 'it', 'kemampuan', 'standarlah', 'biar', 'tidak', 'ketinggalan', 'amat', 'kayak', 'orang', 'tidak', 'paham', 'suruh', 'urus', 'beginian', 'jelas', 'semuanya', 'tidak']"
Pengguna Google,1,2025-03-06 08:51:44,Udah ngirim ke email kode verifikasi masuknya lama melebihi batas waktu yg diberikan (pembuatan kode efin),0,2.0.3,16,106,2025-03,False,Negatif,0,ngirim email kode verifikasi masuknya lama melebihi batas waktu diberikan pembuatan kode efin,"['ngirim', 'email', 'kode', 'verifikasi', 'masuknya', 'lama', 'melebihi', 'batas', 'waktu', 'diberikan', 'pembuatan', 'kode', 'efin']"
Pengguna Google,1,2024-03-20 21:51:59,Ga bisa dibuka,0,1.4.0,3,14,2024-03,True,Negatif,0,tidak dibuka,"['tidak', 'dibuka']"
Pengguna Google,5,2023-03-18 07:47:00,Mantap,0,1.1.0,1,6,2023-03,True,Positif,2,mantap,['mantap']
Pengguna Google,4,2023-12-06 08:04:13,Sangat membantu,0,1.2.4,2,15,2023-12,True,Positif,2,sangat membantu,"['sangat', 'membantu']"
Pengguna Google,5,2022-10-07 12:22:49,Bagus..,0,1.1.0,1,7,2022-10,False,Positif,2,bagus,['bagus']
Pengguna Google,5,2022-09-18 06:07:42,"Kenapa saya tidak bisa update data di kolom profil,,,? Dengan adanya aturan baru nmr npwp awal nya 15 digit menjadi 16 digit seharusnya aplikasi ini bisa update data secara mandiri, Sekian dan terima kasih",13,1.1.0,34,205,2022-09,False,Positif,2,kenapa tidak update data kolom profil adanya aturan baru nomor npwp awal digit menjadi digit seharusnya aplikasi update data secara mandiri sekian terima kasih,"['kenapa', 'tidak', 'update', 'data', 'kolom', 'profil', 'adanya', 'aturan', 'baru', 'nomor', 'npwp', 'awal', 'digit', 'menjadi', 'digit', 'seharusnya', 'aplikasi', 'update', 'data', 'secara', 'mandiri', 'sekian', 'terima', 'kasih']"
Pengguna Google,5,2022-09-21 11:57:34,Baik,0,unknown,1,4,2022-09,True,Positif,2,baik,['baik']
Pengguna Google,3,2022-03-31 11:22:46,Mayan,0,1.1.0,1,5,2022-03,False,Netral,1,mayan,['mayan']
Pengguna Google,1,2024-03-30 08:34:06,"Aplikasi SAMPAH KALAU GAK SIAP DIGITAL LEBIH BAIK KONVENSIONAL,BUKANNYA MEMPERMUDAH MALAH BIKIN SENGSARA. LEMOT,ERROR TERUS,COBA LAGI ERROR LAGI,PADAHAL DATA SUDAH FIX BETUL. F""C""",0,1.4.0,23,179,2024-03,False,Negatif,0,aplikasi sampah tidak siap digital baik konvensional bukannya mempermudah malah bikin sengsara lemot error terus coba lagi error lagi padahal data fix betul,"['aplikasi', 'sampah', 'tidak', 'siap', 'digital', 'baik', 'konvensional', 'bukannya', 'mempermudah', 'malah', 'bikin', 'sengsara', 'lemot', 'error', 'terus', 'coba', 'lagi', 'error', 'lagi', 'padahal', 'data', 'fix', 'betul']"
Pengguna Google,1,2025-10-03 00:38:53,"aplikasi sampah buatan pemerintah., bikin NPWP juga susah udah ada NPWP mau login dibikin susah lagi. sinyal sudah bagus padahal",6,2.0.6,20,128,2025-10,False,Negatif,0,aplikasi sampah buatan pemerintah bikin npwp susah npwp mau login dibikin susah lagi sinyal bagus padahal,"['aplikasi', 'sampah', 'buatan', 'pemerintah', 'bikin', 'npwp', 'susah', 'npwp', 'mau', 'login', 'dibikin', 'susah', 'lagi', 'sinyal', 'bagus', 'padahal']"
Pengguna Google,4,2023-02-19 18:08:50,Baru coba laporan pajak online,0,1.1.0,5,30,2023-02,False,Positif,2,baru coba laporan pajak online,"['baru', 'coba', 'laporan', 'pajak', 'online']"
Pengguna Google,3,2022-11-11 02:05:49,Saya suka,0,1.1.0,2,9,2022-11,True,Netral,1,suka,['suka']
Pengguna Google,3,2022-01-18 19:47:07,Akan lebih bagus lagi apabila bisa untuk lapor SPT tahunan,1,1.1.0,10,58,2022-01,False,Netral,1,bagus lagi apabila lapor spt tahunan,"['bagus', 'lagi', 'apabila', 'lapor', 'spt', 'tahunan']"
Pengguna Google,1,2022-04-20 10:03:16,"aplikasi ribet bat , login gagal , kata sandi salah, lupa kata sandi tak kunjung di kirim ke email , chat wa juga ga kunjung dibalas haha dialihkan ke isi npwp dan effin mulu. Ribet bos",1,1.1.0,36,185,2022-04,False,Negatif,0,aplikasi ribet bat login gagal kata sandi salah lupa kata sandi tak kunjung kirim email chat wa tidak kunjung dibalas haha dialihkan isi npwp effin mulu ribet bos,"['aplikasi', 'ribet', 'bat', 'login', 'gagal', 'kata', 'sandi', 'salah', 'lupa', 'kata', 'sandi', 'tak', 'kunjung', 'kirim', 'email', 'chat', 'wa', 'tidak', 'kunjung', 'dibalas', 'haha', 'dialihkan', 'isi', 'npwp', 'effin', 'mulu', 'ribet', 'bos']"
Erick Yap,3,2022-03-15 07:52:31,Tidak ada cara panduan membayar atau pelaporan. Untuk pembayar pajak pemula tidak membantu.,0,1.1.0,13,91,2022-03,False,Netral,1,tidak cara panduan membayar pelaporan pembayar pajak pemula tidak membantu,"['tidak', 'cara', 'panduan', 'membayar', 'pelaporan', 'pembayar', 'pajak', 'pemula', 'tidak', 'membantu']"
Pengguna Google,3,2024-12-21 19:46:02,Kita coba aja la dulu ni apk.,0,2.0.0,7,29,2024-12,False,Netral,1,coba saja la dulu ni aplikasi,"['coba', 'saja', 'la', 'dulu', 'ni', 'aplikasi']"
Pengguna Google,1,2023-09-02 09:07:02,"Sistem CACAT, maksa banget bikin apk begini setengah"", Yang sulit malah makin sulit KOCAK",0,1.2.3,14,89,2023-09,False,Negatif,0,sistem cacat maksa sangat bikin aplikasi begini setengah sulit malah makin sulit kocak,"['sistem', 'cacat', 'maksa', 'sangat', 'bikin', 'aplikasi', 'begini', 'setengah', 'sulit', 'malah', 'makin', 'sulit', 'kocak']"
Pengguna Google,3,2025-01-26 15:45:54,Saya ingin mendaptar mpwp kok sulit. Caranya,0,2.0.3,7,44,2025-01,False,Netral,1,ingin mendaptar mpwp kok sulit caranya,"['ingin', 'mendaptar', 'mpwp', 'kok', 'sulit', 'caranya']"
Pengguna Google,5,2022-03-11 21:24:51,Ok,0,unknown,1,2,2022-03,True,Positif,2,ok,['ok']
Pengguna Google,5,2025-03-06 16:36:27,Yang aku maah blm. Log in.,0,2.0.3,6,26,2025-03,False,Positif,2,maah belum log in,"['maah', 'belum', 'log', 'in']"
Pengguna Google,3,2024-01-09 22:35:31,Bagus,0,unknown,1,5,2024-01,True,Netral,1,bagus,['bagus']
Pengguna Google,5,2025-05-16 14:30:15,Bismillah Alhamdulillah Masya Alloh laa Quwwata Illaa Billaah Barokalloh fiikum.Segera di upgrade Aplikasinya agar semakin mudah di akses,0,2.0.4,18,137,2025-05,False,Positif,2,bismillah alhamdulillah masya alloh laa quwwata illaa billaah barokalloh fiikum segera upgrade aplikasinya agar semakin mudah akses,"['bismillah', 'alhamdulillah', 'masya', 'alloh', 'laa', 'quwwata', 'illaa', 'billaah', 'barokalloh', 'fiikum', 'segera', 'upgrade', 'aplikasinya', 'agar', 'semakin', 'mudah', 'akses']"
Pengguna Google,1,2024-03-26 08:50:45,"Tidak membantu, layanan 1500200 juga tidak membantu pulsa udh abis 50rb cuma sampe sedang sibuk doang. Trmksh",1,1.4.0,17,109,2024-03,False,Negatif,0,tidak membantu layanan tidak membantu pulsa abis rb cuma sampe sedang sibuk saja trmksh,"['tidak', 'membantu', 'layanan', 'tidak', 'membantu', 'pulsa', 'abis', 'rb', 'cuma', 'sampe', 'sedang', 'sibuk', 'saja', 'trmksh']"
Pengguna Google,3,2025-01-31 11:12:23,"Di aplikasi saya, kenapa tombol efin nya tidak ada, yg muncul hanya tombol beranda dan bayar, mohon petunjuknya 🙏",1,2.0.3,19,113,2025-01,False,Netral,1,aplikasi kenapa tombol efin tidak muncul hanya tombol beranda bayar mohon petunjuknya,"['aplikasi', 'kenapa', 'tombol', 'efin', 'tidak', 'muncul', 'hanya', 'tombol', 'beranda', 'bayar', 'mohon', 'petunjuknya']"
Pengguna Google,1,2022-01-25 16:04:08,Apk nya nyusahin. Mau login bilangnya npwp sm sandi salah. Gila.,1,1.1.0,11,64,2022-01,False,Negatif,0,aplikasi nyusahin mau login bilangnya npwp sama sandi salah gila,"['aplikasi', 'nyusahin', 'mau', 'login', 'bilangnya', 'npwp', 'sama', 'sandi', 'salah', 'gila']"
share gideon panduwinata,3,2023-12-31 21:00:25,NIK atau NPWP tapi cuma bisa ngisi 15 digit doang... 🥲,0,1.2.4,11,54,2023-12,False,Netral,1,nik npwp tapi cuma ngisi digit saja,"['nik', 'npwp', 'tapi', 'cuma', 'ngisi', 'digit', 'saja']"
Pengguna Google,3,2022-06-14 13:56:20,Kalau bisa di tambah fitur download kartu npwp nya,1,1.1.0,9,50,2022-06,False,Netral,1,tambah fitur download kartu npwp,"['tambah', 'fitur', 'download', 'kartu', 'npwp']"
